1,1,73.3333333333333
1025,2,3916.815
1026,2,3916.815
1025,513,-66.6666666666667
1,1025,-33.3333333333333
1025,1025,73.3333333333333
1025,1537,3916.815
1026,1537,3916.815
2,1538,73.3333333333333
1026,1539,3916.815
1027,1539,3916.815
1026,2050,-66.6666666666667
2,2562,-33.3333333333333
1026,2562,73.3333333333333
1026,3074,3916.815
1027,3074,3916.815
3,3075,73.3333333333333
1027,3076,3916.815
1028,3076,3916.815
1027,3587,-66.6666666666667
3,4099,-33.3333333333333
1027,4099,73.3333333333333
1027,4611,3916.815
1028,4611,3916.815
4,4612,73.3333333333333
1028,4613,3916.815
1029,4613,3916.815
1028,5124,-66.6666666666667
4,5636,-33.3333333333333
1028,5636,73.3333333333333
1028,6148,3916.815
1029,6148,3916.815
5,6149,73.3333333333333
1029,6150,3916.815
1030,6150,3916.815
1029,6661,-66.6666666666667
5,7173,-33.3333333333333
1029,7173,73.3333333333333
1029,7685,3916.815
1030,7685,3916.815
6,7686,73.3333333333333
1030,7687,3916.815
1031,7687,3916.815
1030,8198,-66.6666666666667
6,8710,-33.3333333333333
1030,8710,73.3333333333333
1030,9222,3916.815
1031,9222,3916.815
7,9223,73.3333333333333
1031,9224,3916.815
1032,9224,3916.815
1031,9735,-66.6666666666667
7,10247,-33.3333333333333
1031,10247,73.3333333333333
1031,10759,3916.815
1032,10759,3916.815
8,10760,73.3333333333333
1032,10761,3916.815
1033,10761,3916.815
1032,11272,-66.6666666666667
8,11784,-33.3333333333333
1032,11784,73.3333333333333
1032,12296,3916.815
1033,12296,3916.815
9,12297,73.3333333333333
1033,12298,3916.815
1034,12298,3916.815
1033,12809,-66.6666666666667
9,13321,-33.3333333333333
1033,13321,73.3333333333333
1033,13833,3916.815
1034,13833,3916.815
10,13834,73.3333333333333
1034,13835,3916.815
1035,13835,3916.815
1034,14346,-66.6666666666667
10,14858,-33.3333333333333
1034,14858,73.3333333333333
1034,15370,3916.815
1035,15370,3916.815
11,15371,73.3333333333333
1035,15372,3916.815
1036,15372,3916.815
1035,15883,-66.6666666666667
11,16395,-33.3333333333333
