3.0,6.0,10.0,14.0
0.004138553208390773,0.02596127924579977,0.0009033114815964585,0.00018820481880318858
0.00416804891704045,0.02698792639261576,0.0009112065089686034,0.00022695197418534324
0.004181822919803321,0.027276558641741076,0.0009292333356405484,0.00022006326454542652
0.010972434670305044,0.01880602698786123,0.002472749331145149,0.0004399610665824712
0.007120471693899019,0.02328397694494026,0.0014510726777796931,0.0004840112078554371
0.004908109919602555,0.02571475608389297,0.0010309889024027643,0.0003752225634841068
0.05887436765741356,0.06665311484727643,0.009789458918356803,0.0024752165294190847
0.0496467131625924,0.041772235965044535,0.01085198051901219,0.003142284770156997
0.028286692545180223,0.023151605186518383,0.005935051961843846,0.0021496535528890575
